# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | densities include spin factor SPIN_DEG=2
# dmu_eV  kx_invA  ky_invA  f_v  f_c  absDelta_eV  e_minus_eV  epsr_v_eV  epsr_c_eV
2.237600e+00 3.186655e-01 3.036655e-01 9.994960e-01 5.040069e-04 2.624591e-02 -3.907616e-01 -4.198313e-01 2.985962e+00
2.237600e+00 3.186655e-01 3.186655e-01 9.993079e-01 6.921440e-04 2.915445e-02 -3.765543e-01 -4.054461e-01 2.939174e+00
2.237600e+00 3.186655e-01 3.336655e-01 9.990262e-01 9.738155e-04 3.250461e-02 -3.598007e-01 -3.884450e-01 2.889246e+00
2.237600e+00 3.186655e-01 3.486655e-01 9.985966e-01 1.403351e-03 3.633169e-02 -3.403174e-01 -3.686145e-01 2.836788e+00
2.237600e+00 3.186655e-01 3.636655e-01 9.979296e-01 2.070404e-03 4.066605e-02 -3.180914e-01 -3.458982e-01 2.782650e+00
2.237600e+00 3.186655e-01 3.786655e-01 9.968763e-01 3.123712e-03 4.552888e-02 -2.933752e-01 -3.204857e-01 2.727905e+00
2.237600e+00 3.186655e-01 3.936655e-01 9.951925e-01 4.807494e-03 5.092156e-02 -2.667713e-01 -2.928912e-01 2.673818e+00
2.237600e+00 3.186655e-01 4.086655e-01 9.924927e-01 7.507300e-03 5.680445e-02 -2.392741e-01 -2.639928e-01 2.621804e+00
2.237600e+00 3.186655e-01 4.236655e-01 9.882251e-01 1.177487e-02 6.305958e-02 -2.122469e-01 -2.350227e-01 2.573392e+00
2.237600e+00 3.186655e-01 4.386655e-01 9.817710e-01 1.822895e-02 6.943622e-02 -1.873143e-01 -2.075118e-01 2.530204e+00
2.237600e+00 3.186655e-01 4.536655e-01 9.728752e-01 2.712476e-02 7.549707e-02 -1.661547e-01 -1.832076e-01 2.493929e+00
2.237600e+00 3.186655e-01 4.686655e-01 9.625246e-01 3.747540e-02 8.061389e-02 -1.502063e-01 -1.639588e-01 2.466282e+00
2.237600e+00 3.186655e-01 4.836655e-01 9.536425e-01 4.635754e-02 8.407470e-02 -1.403954e-01 -1.515177e-01 2.448873e+00
2.237600e+00 3.186655e-01 4.986655e-01 9.500643e-01 4.993571e-02 8.530238e-02 -1.371014e-01 -1.472041e-01 2.442916e+00
2.237600e+00 3.186655e-01 5.136655e-01 9.536425e-01 4.635754e-02 8.407470e-02 -1.403954e-01 -1.515177e-01 2.448873e+00
2.237600e+00 3.186655e-01 5.286655e-01 9.625246e-01 3.747540e-02 8.061389e-02 -1.502063e-01 -1.639588e-01 2.466282e+00
2.237600e+00 3.186655e-01 5.436655e-01 9.728752e-01 2.712476e-02 7.549707e-02 -1.661547e-01 -1.832076e-01 2.493929e+00
2.237600e+00 3.186655e-01 5.586655e-01 9.817710e-01 1.822895e-02 6.943622e-02 -1.873143e-01 -2.075118e-01 2.530204e+00
2.237600e+00 3.186655e-01 5.736655e-01 9.882251e-01 1.177487e-02 6.305958e-02 -2.122469e-01 -2.350227e-01 2.573392e+00
2.237600e+00 3.186655e-01 5.886655e-01 9.924927e-01 7.507300e-03 5.680445e-02 -2.392741e-01 -2.639928e-01 2.621804e+00
2.237600e+00 3.186655e-01 6.036655e-01 9.951925e-01 4.807494e-03 5.092156e-02 -2.667713e-01 -2.928912e-01 2.673818e+00
2.237600e+00 3.186655e-01 6.186655e-01 9.968763e-01 3.123712e-03 4.552888e-02 -2.933752e-01 -3.204857e-01 2.727905e+00
2.237600e+00 3.186655e-01 6.336655e-01 9.979296e-01 2.070404e-03 4.066605e-02 -3.180914e-01 -3.458982e-01 2.782650e+00
2.237600e+00 3.186655e-01 6.486655e-01 9.985966e-01 1.403351e-03 3.633169e-02 -3.403174e-01 -3.686145e-01 2.836788e+00
2.237600e+00 3.186655e-01 6.636655e-01 9.990262e-01 9.738155e-04 3.250461e-02 -3.598007e-01 -3.884450e-01 2.889246e+00
2.237600e+00 3.186655e-01 6.786655e-01 9.993079e-01 6.921440e-04 2.915445e-02 -3.765543e-01 -4.054461e-01 2.939174e+00
2.237600e+00 3.186655e-01 6.936655e-01 9.994960e-01 5.040069e-04 2.624591e-02 -3.907616e-01 -4.198313e-01 2.985962e+00
2.237600e+00 3.186655e-01 7.086655e-01 9.996240e-01 3.760415e-04 2.374002e-02 -4.026932e-01 -4.318918e-01 3.029248e+00
2.237600e+00 3.186655e-01 7.236655e-01 9.997126e-01 2.874486e-04 2.159601e-02 -4.126478e-01 -4.419407e-01 3.068887e+00
2.237600e+00 3.186655e-01 7.386655e-01 9.997749e-01 2.250627e-04 1.977331e-02 -4.209153e-01 -4.502777e-01 3.104914e+00
2.237600e+00 3.186655e-01 7.536655e-01 9.998196e-01 1.804067e-04 1.823231e-02 -4.277573e-01 -4.571714e-01 3.137485e+00
2.237600e+00 3.186655e-01 7.686655e-01 9.998521e-01 1.479067e-04 1.693379e-02 -4.333996e-01 -4.628528e-01 3.166826e+00
2.237600e+00 3.186655e-01 7.836655e-01 9.998762e-01 1.237694e-04 1.583522e-02 -4.380325e-01 -4.675154e-01 3.193189e+00
2.237600e+00 3.186655e-01 7.986655e-01 9.998949e-01 1.051207e-04 1.487453e-02 -4.418130e-01 -4.713196e-01 3.216823e+00
2.237600e+00 3.336655e-01 1.986655e-01 9.998570e-01 1.429614e-04 1.641493e-02 -4.258029e-01 -4.552657e-01 3.154910e+00
2.237600e+00 3.336655e-01 2.136655e-01 9.998320e-01 1.679986e-04 1.745147e-02 -4.220707e-01 -4.515036e-01 3.132173e+00
2.237600e+00 3.336655e-01 2.286655e-01 9.997992e-01 2.007803e-04 1.865486e-02 -4.174601e-01 -4.468548e-01 3.106880e+00
2.237600e+00 3.336655e-01 2.436655e-01 9.997547e-01 2.453392e-04 2.009335e-02 -4.118090e-01 -4.411533e-01 3.078804e+00
2.237600e+00 3.336655e-01 2.586655e-01 9.996929e-01 3.071102e-04 2.181579e-02 -4.049209e-01 -4.341976e-01 3.047698e+00
2.237600e+00 3.336655e-01 2.736655e-01 9.996058e-01 3.942045e-04 2.386888e-02 -3.965614e-01 -4.257464e-01 3.013327e+00
2.237600e+00 3.336655e-01 2.886655e-01 9.994809e-01 5.191475e-04 2.630090e-02 -3.864583e-01 -4.155180e-01 2.975500e+00
2.237600e+00 3.336655e-01 3.036655e-01 9.992983e-01 7.017241e-04 2.916230e-02 -3.743093e-01 -4.031956e-01 2.934122e+00
2.237600e+00 3.336655e-01 3.186655e-01 9.990262e-01 9.738155e-04 3.250461e-02 -3.598007e-01 -3.884450e-01 2.889246e+00
2.237600e+00 3.336655e-01 3.336655e-01 9.986122e-01 1.387813e-03 3.637843e-02 -3.426458e-01 -3.709487e-01 2.841131e+00
2.237600e+00 3.336655e-01 3.486655e-01 9.979683e-01 2.031652e-03 4.083211e-02 -3.226457e-01 -3.504625e-01 2.790268e+00
2.237600e+00 3.336655e-01 3.636655e-01 9.969439e-01 3.056069e-03 4.591169e-02 -2.997769e-01 -3.268940e-01 2.737398e+00
2.237600e+00 3.336655e-01 3.786655e-01 9.952766e-01 4.723440e-03 5.165744e-02 -2.742939e-01 -3.003943e-01 2.683499e+00
2.237600e+00 3.336655e-01 3.936655e-01 9.925084e-01 7.491560e-03 5.809143e-02 -2.468247e-01 -2.714368e-01 2.629757e+00
2.237600e+00 3.336655e-01 4.086655e-01 9.878588e-01 1.214123e-02 6.518920e-02 -2.184295e-01 -2.408616e-01 2.577531e+00
2.237600e+00 3.336655e-01 4.236655e-01 9.800919e-01 1.990810e-02 7.282538e-02 -1.905961e-01 -2.098760e-01 2.528322e+00
2.237600e+00 3.336655e-01 4.386655e-01 9.676016e-01 3.239838e-02 8.069046e-02 -1.651368e-01 -1.800308e-01 2.483774e+00
2.237600e+00 3.336655e-01 4.536655e-01 9.493029e-01 5.069710e-02 8.820835e-02 -1.439259e-01 -1.532006e-01 2.445714e+00
2.237600e+00 3.336655e-01 4.686655e-01 9.269073e-01 7.309273e-02 9.454350e-02 -1.284371e-01 -1.315471e-01 2.416180e+00
2.237600e+00 3.336655e-01 4.836655e-01 9.070628e-01 9.293717e-02 9.879234e-02 -1.192850e-01 -1.173214e-01 2.397292e+00
2.237600e+00 3.336655e-01 4.986655e-01 8.989590e-01 1.010410e-01 1.002874e-01 -1.163052e-01 -1.123421e-01 2.390771e+00
2.237600e+00 3.336655e-01 5.136655e-01 9.070628e-01 9.293717e-02 9.879234e-02 -1.192850e-01 -1.173214e-01 2.397292e+00
2.237600e+00 3.336655e-01 5.286655e-01 9.269073e-01 7.309273e-02 9.454350e-02 -1.284371e-01 -1.315471e-01 2.416180e+00
2.237600e+00 3.336655e-01 5.436655e-01 9.493029e-01 5.069710e-02 8.820835e-02 -1.439259e-01 -1.532006e-01 2.445714e+00
2.237600e+00 3.336655e-01 5.586655e-01 9.676016e-01 3.239838e-02 8.069046e-02 -1.651368e-01 -1.800308e-01 2.483774e+00
2.237600e+00 3.336655e-01 5.736655e-01 9.800919e-01 1.990810e-02 7.282538e-02 -1.905961e-01 -2.098760e-01 2.528322e+00
2.237600e+00 3.336655e-01 5.886655e-01 9.878588e-01 1.214123e-02 6.518920e-02 -2.184295e-01 -2.408616e-01 2.577531e+00
2.237600e+00 3.336655e-01 6.036655e-01 9.925084e-01 7.491560e-03 5.809143e-02 -2.468247e-01 -2.714368e-01 2.629757e+00
2.237600e+00 3.336655e-01 6.186655e-01 9.952766e-01 4.723440e-03 5.165744e-02 -2.742939e-01 -3.003943e-01 2.683499e+00
2.237600e+00 3.336655e-01 6.336655e-01 9.969439e-01 3.056069e-03 4.591169e-02 -2.997769e-01 -3.268940e-01 2.737398e+00
2.237600e+00 3.336655e-01 6.486655e-01 9.979683e-01 2.031652e-03 4.083211e-02 -3.226457e-01 -3.504625e-01 2.790268e+00
2.237600e+00 3.336655e-01 6.636655e-01 9.986122e-01 1.387813e-03 3.637843e-02 -3.426458e-01 -3.709487e-01 2.841131e+00
2.237600e+00 3.336655e-01 6.786655e-01 9.990262e-01 9.738155e-04 3.250461e-02 -3.598007e-01 -3.884450e-01 2.889246e+00
2.237600e+00 3.336655e-01 6.936655e-01 9.992983e-01 7.017241e-04 2.916230e-02 -3.743093e-01 -4.031956e-01 2.934122e+00
2.237600e+00 3.336655e-01 7.086655e-01 9.994809e-01 5.191475e-04 2.630090e-02 -3.864583e-01 -4.155180e-01 2.975500e+00
2.237600e+00 3.336655e-01 7.236655e-01 9.996058e-01 3.942045e-04 2.386888e-02 -3.965614e-01 -4.257464e-01 3.013327e+00
2.237600e+00 3.336655e-01 7.386655e-01 9.996929e-01 3.071102e-04 2.181579e-02 -4.049209e-01 -4.341976e-01 3.047698e+00
2.237600e+00 3.336655e-01 7.536655e-01 9.997547e-01 2.453392e-04 2.009335e-02 -4.118090e-01 -4.411533e-01 3.078804e+00
2.237600e+00 3.336655e-01 7.686655e-01 9.997992e-01 2.007803e-04 1.865486e-02 -4.174601e-01 -4.468548e-01 3.106880e+00
2.237600e+00 3.336655e-01 7.836655e-01 9.998320e-01 1.679986e-04 1.745147e-02 -4.220707e-01 -4.515036e-01 3.132173e+00
2.237600e+00 3.336655e-01 7.986655e-01 9.998570e-01 1.429614e-04 1.641493e-02 -4.258029e-01 -4.552657e-01 3.154910e+00
2.237600e+00 3.486655e-01 1.986655e-01 9.998031e-01 1.968519e-04 1.813003e-02 -4.076310e-01 -4.370357e-01 3.092380e+00
2.237600e+00 3.486655e-01 2.136655e-01 9.997690e-01 2.310100e-04 1.924902e-02 -4.039049e-01 -4.332714e-01 3.070355e+00
2.237600e+00 3.486655e-01 2.286655e-01 9.997237e-01 2.763484e-04 2.057056e-02 -3.992673e-01 -4.285844e-01 3.045924e+00
2.237600e+00 3.486655e-01 2.436655e-01 9.996613e-01 3.386564e-04 2.216947e-02 -3.935509e-01 -4.228019e-01 3.018877e+00
2.237600e+00 3.486655e-01 2.586655e-01 9.995741e-01 4.259256e-04 2.410187e-02 -3.865518e-01 -4.157134e-01 2.988982e+00
2.237600e+00 3.486655e-01 2.736655e-01 9.994497e-01 5.502945e-04 2.642338e-02 -3.780267e-01 -4.070658e-01 2.955999e+00
2.237600e+00 3.486655e-01 2.886655e-01 9.992692e-01 7.308415e-04 2.919308e-02 -3.676921e-01 -3.965616e-01 2.919716e+00
2.237600e+00 3.486655e-01 3.036655e-01 9.990017e-01 9.982998e-04 3.247399e-02 -3.552319e-01 -3.838644e-01 2.879988e+00
2.237600e+00 3.486655e-01 3.186655e-01 9.985966e-01 1.403351e-03 3.633169e-02 -3.403174e-01 -3.686145e-01 2.836788e+00
2.237600e+00 3.486655e-01 3.336655e-01 9.979683e-01 2.031652e-03 4.083211e-02 -3.226457e-01 -3.504625e-01 2.790268e+00
2.237600e+00 3.486655e-01 3.486655e-01 9.969679e-01 3.032062e-03 4.604050e-02 -3.020032e-01 -3.291233e-01 2.740794e+00
2.237600e+00 3.486655e-01 3.636655e-01 9.953289e-01 4.671102e-03 5.202242e-02 -2.783586e-01 -3.044539e-01 2.688971e+00
2.237600e+00 3.486655e-01 3.786655e-01 9.925612e-01 7.438797e-03 5.884060e-02 -2.519767e-01 -2.765419e-01 2.635644e+00
2.237600e+00 3.486655e-01 3.936655e-01 9.877489e-01 1.225108e-02 6.653887e-02 -2.235341e-01 -2.457829e-01 2.581871e+00
2.237600e+00 3.486655e-01 4.086655e-01 9.791904e-01 2.080956e-02 7.510008e-02 -1.942144e-01 -2.129254e-01 2.528887e+00
2.237600e+00 3.486655e-01 4.236655e-01 9.638998e-01 3.610022e-02 8.435960e-02 -1.657550e-01 -1.790883e-01 2.478095e+00
2.237600e+00 3.486655e-01 4.386655e-01 9.374983e-01 6.250166e-02 9.386975e-02 -1.403766e-01 -1.457983e-01 2.431115e+00
2.237600e+00 3.486655e-01 4.536655e-01 8.964371e-01 1.035629e-01 1.027879e-01 -1.203887e-01 -1.151109e-01 2.389965e+00
2.237600e+00 3.486655e-01 4.686655e-01 8.447183e-01 1.552817e-01 1.099954e-01 -1.072416e-01 -8.974012e-02 2.357248e+00
2.237600e+00 3.486655e-01 4.836655e-01 7.992147e-01 2.007853e-01 1.145626e-01 -1.005539e-01 -7.279116e-02 2.335951e+00
2.237600e+00 3.486655e-01 4.986655e-01 7.809771e-01 2.190229e-01 1.161017e-01 -9.864053e-02 -6.681535e-02 2.328537e+00
2.237600e+00 3.486655e-01 5.136655e-01 7.992147e-01 2.007853e-01 1.145626e-01 -1.005539e-01 -7.279116e-02 2.335951e+00
2.237600e+00 3.486655e-01 5.286655e-01 8.447183e-01 1.552817e-01 1.099954e-01 -1.072416e-01 -8.974012e-02 2.357248e+00
2.237600e+00 3.486655e-01 5.436655e-01 8.964371e-01 1.035629e-01 1.027879e-01 -1.203887e-01 -1.151109e-01 2.389965e+00
2.237600e+00 3.486655e-01 5.586655e-01 9.374983e-01 6.250166e-02 9.386975e-02 -1.403766e-01 -1.457983e-01 2.431115e+00
2.237600e+00 3.486655e-01 5.736655e-01 9.638998e-01 3.610022e-02 8.435960e-02 -1.657550e-01 -1.790883e-01 2.478095e+00
2.237600e+00 3.486655e-01 5.886655e-01 9.791904e-01 2.080956e-02 7.510008e-02 -1.942144e-01 -2.129254e-01 2.528887e+00
2.237600e+00 3.486655e-01 6.036655e-01 9.877489e-01 1.225108e-02 6.653887e-02 -2.235341e-01 -2.457829e-01 2.581871e+00
2.237600e+00 3.486655e-01 6.186655e-01 9.925612e-01 7.438797e-03 5.884060e-02 -2.519767e-01 -2.765419e-01 2.635644e+00
2.237600e+00 3.486655e-01 6.336655e-01 9.953289e-01 4.671102e-03 5.202242e-02 -2.783586e-01 -3.044539e-01 2.688971e+00
2.237600e+00 3.486655e-01 6.486655e-01 9.969679e-01 3.032062e-03 4.604050e-02 -3.020032e-01 -3.291233e-01 2.740794e+00
2.237600e+00 3.486655e-01 6.636655e-01 9.979683e-01 2.031652e-03 4.083211e-02 -3.226457e-01 -3.504625e-01 2.790268e+00
2.237600e+00 3.486655e-01 6.786655e-01 9.985966e-01 1.403351e-03 3.633169e-02 -3.403174e-01 -3.686145e-01 2.836788e+00
2.237600e+00 3.486655e-01 6.936655e-01 9.990017e-01 9.982998e-04 3.247399e-02 -3.552319e-01 -3.838644e-01 2.879988e+00
2.237600e+00 3.486655e-01 7.086655e-01 9.992692e-01 7.308415e-04 2.919308e-02 -3.676921e-01 -3.965616e-01 2.919716e+00
2.237600e+00 3.486655e-01 7.236655e-01 9.994497e-01 5.502945e-04 2.642338e-02 -3.780267e-01 -4.070658e-01 2.955999e+00
2.237600e+00 3.486655e-01 7.386655e-01 9.995741e-01 4.259256e-04 2.410187e-02 -3.865518e-01 -4.157134e-01 2.988982e+00
2.237600e+00 3.486655e-01 7.536655e-01 9.996613e-01 3.386564e-04 2.216947e-02 -3.935509e-01 -4.228019e-01 3.018877e+00
2.237600e+00 3.486655e-01 7.686655e-01 9.997237e-01 2.763484e-04 2.057056e-02 -3.992673e-01 -4.285844e-01 3.045924e+00
2.237600e+00 3.486655e-01 7.836655e-01 9.997690e-01 2.310100e-04 1.924902e-02 -4.039049e-01 -4.332714e-01 3.070355e+00
2.237600e+00 3.486655e-01 7.986655e-01 9.998031e-01 1.968519e-04 1.813003e-02 -4.076310e-01 -4.370357e-01 3.092380e+00
2.237600e+00 3.636655e-01 1.986655e-01 9.997265e-01 2.735410e-04 2.001036e-02 -3.873778e-01 -4.167059e-01 3.030282e+00
2.237600e+00 3.636655e-01 2.136655e-01 9.996792e-01 3.208092e-04 2.121841e-02 -3.836046e-01 -4.128835e-01 3.008795e+00
2.237600e+00 3.636655e-01 2.286655e-01 9.996155e-01 3.845467e-04 2.267258e-02 -3.788792e-01 -4.080936e-01 2.985022e+00
2.237600e+00 3.636655e-01 2.436655e-01 9.995267e-01 4.732505e-04 2.445459e-02 -3.730289e-01 -4.021559e-01 2.958772e+00
2.237600e+00 3.636655e-01 2.586655e-01 9.994010e-01 5.989741e-04 2.662890e-02 -3.658422e-01 -3.948494e-01 2.929824e+00
2.237600e+00 3.636655e-01 2.736655e-01 9.992196e-01 7.803960e-04 2.926182e-02 -3.570658e-01 -3.859072e-01 2.897941e+00
2.237600e+00 3.636655e-01 2.886655e-01 9.989525e-01 1.047475e-03 3.242566e-02 -3.464044e-01 -3.750135e-01 2.862895e+00
2.237600e+00 3.636655e-01 3.036655e-01 9.985504e-01 1.449588e-03 3.619922e-02 -3.335277e-01 -3.618075e-01 2.824497e+00
2.237600e+00 3.636655e-01 3.186655e-01 9.979296e-01 2.070404e-03 4.066605e-02 -3.180914e-01 -3.458982e-01 2.782650e+00
2.237600e+00 3.636655e-01 3.336655e-01 9.969439e-01 3.056069e-03 4.591169e-02 -2.997769e-01 -3.268940e-01 2.737398e+00
2.237600e+00 3.636655e-01 3.486655e-01 9.953289e-01 4.671102e-03 5.202242e-02 -2.783586e-01 -3.044539e-01 2.688971e+00
2.237600e+00 3.636655e-01 3.636655e-01 9.925863e-01 7.413694e-03 5.908601e-02 -2.538058e-01 -2.783584e-01 2.637813e+00
2.237600e+00 3.636655e-01 3.786655e-01 9.877403e-01 1.225966e-02 6.718617e-02 -2.264172e-01 -2.485912e-01 2.584586e+00
2.237600e+00 3.636655e-01 3.936655e-01 9.788187e-01 2.118127e-02 7.637473e-02 -1.969831e-01 -2.154071e-01 2.530146e+00
2.237600e+00 3.636655e-01 4.086655e-01 9.618049e-01 3.819509e-02 8.659479e-02 -1.669721e-01 -1.793747e-01 2.475511e+00
2.237600e+00 3.636655e-01 4.236655e-01 9.289756e-01 7.102437e-02 9.751562e-02 -1.387346e-01 -1.414302e-01 2.421880e+00
2.237600e+00 3.636655e-01 4.386655e-01 8.686211e-01 1.313789e-01 1.082877e-01 -1.155317e-01 -1.030767e-01 2.370849e+00
2.237600e+00 3.636655e-01 4.536655e-01 7.743323e-01 2.256677e-01 1.174779e-01 -1.006209e-01 -6.685984e-02 2.324933e+00
2.237600e+00 3.636655e-01 4.686655e-01 6.658092e-01 3.341908e-01 1.237602e-01 -9.469568e-02 -3.667419e-02 2.287932e+00
2.237600e+00 3.636655e-01 4.836655e-01 5.835945e-01 4.164055e-01 1.269885e-01 -9.433263e-02 -1.672449e-02 2.263944e+00
2.237600e+00 3.636655e-01 4.986655e-01 5.541141e-01 4.458859e-01 1.279209e-01 -9.487629e-02 -9.785132e-03 2.255668e+00
2.237600e+00 3.636655e-01 5.136655e-01 5.835945e-01 4.164055e-01 1.269885e-01 -9.433263e-02 -1.672449e-02 2.263944e+00
2.237600e+00 3.636655e-01 5.286655e-01 6.658092e-01 3.341908e-01 1.237602e-01 -9.469568e-02 -3.667419e-02 2.287932e+00
2.237600e+00 3.636655e-01 5.436655e-01 7.743323e-01 2.256677e-01 1.174779e-01 -1.006209e-01 -6.685984e-02 2.324933e+00
2.237600e+00 3.636655e-01 5.586655e-01 8.686211e-01 1.313789e-01 1.082877e-01 -1.155317e-01 -1.030767e-01 2.370849e+00
2.237600e+00 3.636655e-01 5.736655e-01 9.289756e-01 7.102437e-02 9.751562e-02 -1.387346e-01 -1.414302e-01 2.421880e+00
2.237600e+00 3.636655e-01 5.886655e-01 9.618049e-01 3.819509e-02 8.659479e-02 -1.669721e-01 -1.793747e-01 2.475511e+00
2.237600e+00 3.636655e-01 6.036655e-01 9.788187e-01 2.118127e-02 7.637473e-02 -1.969831e-01 -2.154071e-01 2.530146e+00
2.237600e+00 3.636655e-01 6.186655e-01 9.877403e-01 1.225966e-02 6.718617e-02 -2.264172e-01 -2.485912e-01 2.584586e+00
2.237600e+00 3.636655e-01 6.336655e-01 9.925863e-01 7.413694e-03 5.908601e-02 -2.538058e-01 -2.783584e-01 2.637813e+00
2.237600e+00 3.636655e-01 6.486655e-01 9.953289e-01 4.671102e-03 5.202242e-02 -2.783586e-01 -3.044539e-01 2.688971e+00
2.237600e+00 3.636655e-01 6.636655e-01 9.969439e-01 3.056069e-03 4.591169e-02 -2.997769e-01 -3.268940e-01 2.737398e+00
2.237600e+00 3.636655e-01 6.786655e-01 9.979296e-01 2.070404e-03 4.066605e-02 -3.180914e-01 -3.458982e-01 2.782650e+00
2.237600e+00 3.636655e-01 6.936655e-01 9.985504e-01 1.449588e-03 3.619922e-02 -3.335277e-01 -3.618075e-01 2.824497e+00
2.237600e+00 3.636655e-01 7.086655e-01 9.989525e-01 1.047475e-03 3.242566e-02 -3.464044e-01 -3.750135e-01 2.862895e+00
2.237600e+00 3.636655e-01 7.236655e-01 9.992196e-01 7.803960e-04 2.926182e-02 -3.570658e-01 -3.859072e-01 2.897941e+00
2.237600e+00 3.636655e-01 7.386655e-01 9.994010e-01 5.989741e-04 2.662890e-02 -3.658422e-01 -3.948494e-01 2.929824e+00
2.237600e+00 3.636655e-01 7.536655e-01 9.995267e-01 4.732505e-04 2.445459e-02 -3.730289e-01 -4.021559e-01 2.958772e+00
2.237600e+00 3.636655e-01 7.686655e-01 9.996155e-01 3.845467e-04 2.267258e-02 -3.788792e-01 -4.080936e-01 2.985022e+00
2.237600e+00 3.636655e-01 7.836655e-01 9.996792e-01 3.208092e-04 2.121841e-02 -3.836046e-01 -4.128835e-01 3.008795e+00
2.237600e+00 3.636655e-01 7.986655e-01 9.997265e-01 2.735410e-04 2.001036e-02 -3.873778e-01 -4.167059e-01 3.030282e+00
2.237600e+00 3.786655e-01 1.986655e-01 9.996180e-01 3.819840e-04 2.203364e-02 -3.653327e-01 -3.945611e-01 2.969756e+00
2.237600e+00 3.786655e-01 2.136655e-01 9.995519e-01 4.481416e-04 2.333727e-02 -3.614525e-01 -3.906175e-01 2.948649e+00
2.237600e+00 3.786655e-01 2.286655e-01 9.994611e-01 5.389469e-04 2.493937e-02 -3.565723e-01 -3.856523e-01 2.925347e+00
2.237600e+00 3.786655e-01 2.436655e-01 9.993329e-01 6.671297e-04 2.692899e-02 -3.505136e-01 -3.794769e-01 2.899673e+00
2.237600e+00 3.786655e-01 2.586655e-01 9.991487e-01 8.513080e-04 2.938033e-02 -3.430571e-01 -3.718586e-01 2.871418e+00
2.237600e+00 3.786655e-01 2.736655e-01 9.988790e-01 1.120998e-03 3.237261e-02 -3.339392e-01 -3.625138e-01 2.840345e+00
2.237600e+00 3.786655e-01 2.886655e-01 9.984753e-01 1.524668e-03 3.599450e-02 -3.228519e-01 -3.511045e-01 2.806211e+00
2.237600e+00 3.786655e-01 3.036655e-01 9.978556e-01 2.144381e-03 4.034452e-02 -3.094506e-01 -3.372394e-01 2.768787e+00
2.237600e+00 3.786655e-01 3.186655e-01 9.968763e-01 3.123712e-03 4.552888e-02 -2.933752e-01 -3.204857e-01 2.727905e+00
2.237600e+00 3.786655e-01 3.336655e-01 9.952766e-01 4.723440e-03 5.165744e-02 -2.742939e-01 -3.003943e-01 2.683499e+00
2.237600e+00 3.786655e-01 3.486655e-01 9.925612e-01 7.438797e-03 5.884060e-02 -2.519767e-01 -2.765419e-01 2.635644e+00
2.237600e+00 3.786655e-01 3.636655e-01 9.877403e-01 1.225966e-02 6.718617e-02 -2.264172e-01 -2.485912e-01 2.584586e+00
2.237600e+00 3.786655e-01 3.786655e-01 9.787279e-01 2.127211e-02 7.678149e-02 -1.980164e-01 -2.163559e-01 2.530738e+00
2.237600e+00 3.786655e-01 3.936655e-01 9.609294e-01 3.907065e-02 8.762790e-02 -1.678618e-01 -1.798514e-01 2.474652e+00
2.237600e+00 3.786655e-01 4.086655e-01 9.241748e-01 7.582517e-02 9.946286e-02 -1.381790e-01 -1.393482e-01 2.417003e+00
2.237600e+00 3.786655e-01 4.236655e-01 8.486701e-01 1.513299e-01 1.113925e-01 -1.129639e-01 -9.558504e-02 2.358770e+00
2.237600e+00 3.786655e-01 4.386655e-01 7.137823e-01 2.862177e-01 1.215175e-01 -9.782688e-02 -5.053676e-02 2.302013e+00
2.237600e+00 3.786655e-01 4.536655e-01 5.431099e-01 4.568901e-01 1.277254e-01 -9.609051e-02 -8.600453e-03 2.251107e+00
2.237600e+00 3.786655e-01 4.686655e-01 4.047462e-01 5.952538e-01 1.300422e-01 -1.035123e-01 2.453306e-02 2.211661e+00
2.237600e+00 3.786655e-01 4.836655e-01 3.278846e-01 6.721154e-01 1.304016e-01 -1.118058e-01 4.523520e-02 2.187215e+00
2.237600e+00 3.786655e-01 4.986655e-01 3.043767e-01 6.956233e-01 1.303555e-01 -1.151826e-01 5.222382e-02 2.178986e+00
2.237600e+00 3.786655e-01 5.136655e-01 3.278846e-01 6.721154e-01 1.304016e-01 -1.118058e-01 4.523520e-02 2.187215e+00
2.237600e+00 3.786655e-01 5.286655e-01 4.047462e-01 5.952538e-01 1.300422e-01 -1.035123e-01 2.453306e-02 2.211661e+00
2.237600e+00 3.786655e-01 5.436655e-01 5.431099e-01 4.568901e-01 1.277254e-01 -9.609051e-02 -8.600453e-03 2.251107e+00
2.237600e+00 3.786655e-01 5.586655e-01 7.137823e-01 2.862177e-01 1.215175e-01 -9.782688e-02 -5.053676e-02 2.302013e+00
2.237600e+00 3.786655e-01 5.736655e-01 8.486701e-01 1.513299e-01 1.113925e-01 -1.129639e-01 -9.558504e-02 2.358770e+00
2.237600e+00 3.786655e-01 5.886655e-01 9.241748e-01 7.582517e-02 9.946286e-02 -1.381790e-01 -1.393482e-01 2.417003e+00
2.237600e+00 3.786655e-01 6.036655e-01 9.609294e-01 3.907065e-02 8.762790e-02 -1.678618e-01 -1.798514e-01 2.474652e+00
2.237600e+00 3.786655e-01 6.186655e-01 9.787279e-01 2.127211e-02 7.678149e-02 -1.980164e-01 -2.163559e-01 2.530738e+00
2.237600e+00 3.786655e-01 6.336655e-01 9.877403e-01 1.225966e-02 6.718617e-02 -2.264172e-01 -2.485912e-01 2.584586e+00
